sample,model,edge_precision,edge_recall,edge_f1,chamfer,rough_edge_density,line_edge_density,density_ratio,agreement_score
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep120,0.4707629979743417,0.26778268334559724,0.3413795030040312,8.469733476638794,0.07078125,0.032139756944444445,0.4540716212901643,0.06647613910908175
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep140,0.5465207193119624,0.3200269806230071,0.40367397123654447,7.282577276229858,0.07078125,0.03330729166666667,0.4705665930831494,0.16130411588021829
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep160,0.501405696125168,0.3175128771155261,0.38881219789363086,7.559948682785034,0.07078125,0.0355078125,0.5016556291390728,0.1446261694299693
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep180,0.5080517840227344,0.2525754231052244,0.3374094250281504,8.481529712677002,0.07078125,0.027491319444444443,0.38839833210694136,0.04971327526398063
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep200,0.5153927016068479,0.2619573215599706,0.3473619029802585,7.944482803344727,0.07078125,0.028901909722222223,0.408327201373559,0.07709491595035858
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep005,0.41330645161290325,0.014418493803622498,0.027864900447995257,14.512618064880371,0.10927083333333333,0.0021527777777777778,0.019701302828090246,-0.6491161921355593
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep010,0.0,0.0,0.0,20.0,0.10927083333333333,0.0,0.0,-1.605240844637142
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep015,0.0,0.0,0.0,20.0,0.10927083333333333,0.0,0.0,-1.605240844637142
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep020,0.0,0.0,0.0,20.0,0.10927083333333333,0.0,0.0,-1.605240844637142
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep025,0.8174757281553398,0.027089291388624086,0.05244081317761681,10.067261338233948,0.10927083333333333,0.0022352430555555554,0.020455989831585638,-0.5103990833246724
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep030,0.6994818652849741,0.1174928503336511,0.20119133808639242,8.27103340625763,0.10927083333333333,0.010889756944444445,0.09965840482999683,-0.19006504846027397
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep035,0.6320154291224687,0.20928662217985383,0.31444681282266385,7.766110181808472,0.10927083333333333,0.022504340277777778,0.2059501112170321,-0.0061156471689971514
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep040,0.6655249186504538,0.2453924372418176,0.35857211584869947,6.809337735176086,0.10927083333333333,0.025342881944444444,0.2319272322847156,0.07143214363244088
