sample,model,ink_pixels,orientation_entropy,long_line_ratio,component_count,mean_component_len,median_component_len,long_component_ratio,components_per_1k_ink_px
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep010,0,0.0,0.0,0,0.0,0.0,0.0,0.0
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep015,29,0.0,0.0,5,5.0,1.0,0.0,172.41379310344828
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep020,1879,0.0,0.29430548163916975,100,2.87,1.0,0.24390243902439024,53.219797764768494
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep025,6748,0.7631656206572172,0.6056609365737996,146,4.184931506849315,1.0,0.35515548281505727,21.636040308239476
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep030,11198,0.8246117547532242,0.4415074120378639,168,5.803571428571429,1.0,0.5641025641025641,15.002679049830327
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep035,9612,0.8131154218224131,0.45110278818143984,184,7.092391304347826,1.0,0.5862068965517241,19.14273824386184
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep040,12990,0.8007713518726555,0.43926096997690534,172,10.046511627906977,2.0,0.6915509259259259,13.240954580446497
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep045,13116,0.8091359367227777,0.4448764867337603,179,9.664804469273744,2.0,0.7144508670520231,13.647453491918267
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep050,11893,0.8076120153745882,0.43714790212730176,175,10.542857142857143,3.0,0.6970189701897019,14.714537963507945
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep055,11128,0.8090171547150299,0.2980769230769231,215,8.134883720930233,2.0,0.5443110348770727,19.320632638389647
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep060,10994,0.8147859497197455,0.25459341458977625,196,8.255102040816327,2.0,0.5407911001236094,17.8279061306167
lineart_004_013,GT,15295,0.7296113825356104,0.6294867603792089,395,15.00759493670886,3.0,0.7624831309041835,25.82543314808761
